Du paysage français , puisque qu'elles n ' auront aucun mal à aller s ' installer ailleurs , « dans les pays qui ont une politique industrielle agressive d'aide à l'investissement , comme l'Italie , les ex-pays de l'Est , l'Irlande , l'Espagne ... » Et de mettre en cause la future « régionalisation » qui pourrait peser sur la fiscalité des entreprises : actuellement , la taxe professionnelle ne peut augmenter plus que la moyenne des trois autres taxes .	Du paysage français , puisque qu'elles n ' auront aucun mal à aller s ' installer ailleurs , « dans les pays qui ont une politique industrielle agressive d'aide à l'investissement , comme l'Italie , les ex-pays de l'Est , l'Irlande , l'Espagne ... » Et de mettre en cause la future « régionalisation » qui pourrait peser sur la fiscalité des entreprises : actuellement , la taxe professionnelle ne peut augmenter plus que la moyenne des trois autres taxes .	s1:53	régionalisation	s2:56	pourrait	BEFORE
Après deux essais refusés , les avants , dans un rush décisif , ont inscrit l' essai libérateur assurant la victoire 8 à 3 .	Après deux essais refusés , les avants , dans un rush décisif , ont inscrit l' essai libérateur assurant la victoire 8 à 3 .	s1:14	inscrit	s2:16	essai	IDENTITY
Le Premier ministre arménien , Armen Darbinian , a remis sa démission au président à la suite des élections législatives du 30 mai .	Le Premier ministre arménien , Armen Darbinian , a remis sa démission au président à la suite des élections législatives du 30 mai .	s1:9	remis	s2:18	élections	AFTER
Tony Blair , le Premier ministre britannique a achevé hier deux jours de négociations avec les dirigeants d'Irlande du Nord , sans réussir à surmonter le blocage persistant sur la formation de l'exécutif .	L'UUP continue d' exiger un désarmement de l'IRA avant la formation du gouvernement .	s1:8	achevé	s2:1	continue	BEGUN_BY
Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	Gallas , impressionnant en charnière centrale en première période , a glissé arrière - droit en seconde , remplacé dans l'axe par Issa .	s1:35	mi	s2:8	période	ENDED_BY
Le Conseil de sécurité de l'ONU a reconduit à l'unanimité vendredi dernier les dispositions de la phase V autorisant Bagdad à exporter du brut à hauteur de 5,2 milliards de dollars par semestre pour acheter des produits de première nécessité , sous strict contrôle de l'ONU .	Le Conseil de sécurité de l'ONU a reconduit à l'unanimité vendredi dernier les dispositions de la phase V autorisant Bagdad à exporter du brut à hauteur de 5,2 milliards de dollars par semestre pour acheter des produits de première nécessité , sous strict contrôle de l'ONU .	s1:21	exporter	s2:34	acheter	BEFORE
- Le conseil d'administration de l'Agence universitaire de la francophonie ( AUF ) a décidé de porter plainte pour diffamation à la suite de la publication d'un rapport d'évaluation sur l'organisation .	Le rapport en question , remis à M. Boutros Boutros - Ghali , secrétaire général de la francophonie , dresse un constat très sévère de la gestion de l'AUF , en jugeant « impératif de créer une nouvelle agence universitaire sur du solide » .	s1:25	publication	s2:19	dresse	INCLUDES
Avec en corollaire la mise en place « d'un ordre juste pour combattre la précarité et l'insécurité » .	Avec en corollaire la mise en place « d'un ordre juste pour combattre la précarité et l'insécurité » .	s1:4	mise	s2:12	combattre	BEFORE
Hier soir , les services techniques de la Ville engageaient des travaux pour fermer le local tandis que les pompiers s ' organisaient pour effectuer des rondes pendant la nuit afin de déceler toute reprise de feu .	Hier soir , les services techniques de la Ville engageaient des travaux pour fermer le local tandis que les pompiers s ' organisaient pour effectuer des rondes pendant la nuit afin de déceler toute reprise de feu .	s1:9	engageaient	s2:22	organisaient	SIMULTANEOUS
« Les Hollandais sont les plus gros consommateurs de quotidiens mais ils n ' achètent que ça , alors que les Allemands ou les Anglais entrent pour acheter le canard et repartent avec un guide ou un ouvrage sur la région » , confie Jean Motsch .	« Les Hollandais sont les plus gros consommateurs de quotidiens mais ils n ' achètent que ça , alors que les Allemands ou les Anglais entrent pour acheter le canard et repartent avec un guide ou un ouvrage sur la région » , confie Jean Motsch .	s1:25	entrent	s2:27	acheter	IBEFORE
A Belgrade , plusieurs partis d'opposition serbes ont également estimé que l' inculpation de Slobodan Milosevic risquait de compromettre les chances d'un règlement rapide du conflit du Kosovo .	A Belgrade , plusieurs partis d'opposition serbes ont également estimé que l' inculpation de Slobodan Milosevic risquait de compromettre les chances d'un règlement rapide du conflit du Kosovo .	s1:12	inculpation	s2:16	risquait	BEFORE
Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	s1:31	effraction	s2:49	méfaits	DURING
Le Premier ministre arménien , Armen Darbinian , a remis sa démission au président à la suite des élections législatives du 30 mai .	Le Premier ministre arménien , Armen Darbinian , a remis sa démission au président à la suite des élections législatives du 30 mai .	s1:9	remis	s2:11	démission	IDENTITY
Carla Bruni roule japonais .	Le célèbre mannequin roule japonais : pour Suzuki , Carla Bruni incarne la « femme moderne et dynamique » .	s1:2	roule	s2:3	roule	IDENTITY
Ces propositions interviennent avant que le bilan 2001 de la délinquance et de la criminalité soit rendu public lundi matin au ministère de l'Intérieur .	Ces propositions interviennent avant que le bilan 2001 de la délinquance et de la criminalité soit rendu public lundi matin au ministère de l'Intérieur .	s1:16	rendu	s2:17	public	BEGINS
Et pour cause : la fumée a recouvert le quartier , faisant sortir les curieux , et le sinistre a interrompu le concours de pétanque organisée par l'association des Portugais de Belfort .	Et pour cause : la fumée a recouvert le quartier , faisant sortir les curieux , et le sinistre a interrompu le concours de pétanque organisée par l'association des Portugais de Belfort .	s1:11	faisant	s2:12	sortir	BEFORE
Venu faire ses adieux aux troupes en poste dans les Balkans , avant de quitter ses fonctions le 30 octobre , le général Kelche , chef d'état - major des armées , l' a rappelé , hier matin , au cours d' une prise d'armes sur les hauteurs de Mitrovica , en présence d'une section de Tirailleurs : « Je suis fier des progrès que nous avons réussi à faire réaliser ensemble à cette province dans l'objectif d'un apaisement et d'un retour à l'Etat de droit .	Venu faire ses adieux aux troupes en poste dans les Balkans , avant de quitter ses fonctions le 30 octobre , le général Kelche , chef d'état - major des armées , l' a rappelé , hier matin , au cours d' une prise d'armes sur les hauteurs de Mitrovica , en présence d'une section de Tirailleurs : « Je suis fier des progrès que nous avons réussi à faire réaliser ensemble à cette province dans l'objectif d'un apaisement et d'un retour à l'Etat de droit .	s1:0	Venu	s2:34	rappelé	BEFORE
Il avoue vendre ses parutions étrangères , une vingtaine de titres pour les quotidiens , de manière constante , même si forcément , la demande augmente en été .	Il avoue vendre ses parutions étrangères , une vingtaine de titres pour les quotidiens , de manière constante , même si forcément , la demande augmente en été .	s1:24	demande	s2:25	augmente	DURING
La fraternité prônée par Emmaüs « a fait déplacer des montagnes » , a déclaré le président Jacques Chirac à l'abbé Pierre au cours d' une rencontre filmée dans les jardins de l'Elysée et retransmise hier à Orléans lors d' un grand spectacle animé par Estelle Hallyday pour le 50e anniversaire du mouvement .	La fraternité prônée par Emmaüs « a fait déplacer des montagnes » , a déclaré le président Jacques Chirac à l'abbé Pierre au cours d' une rencontre filmée dans les jardins de l'Elysée et retransmise hier à Orléans lors d' un grand spectacle animé par Estelle Hallyday pour le 50e anniversaire du mouvement .	s1:27	filmée	s2:34	retransmise	BEFORE
Chaussures piégées .	Un juge de Boston ( Massachusetts ) devait décider , hier , de la peine que devra purger le Britannique Richard Reid , accusé d'avoir tenté de faire sauter en décembre 2001 un avion sur le vol Paris - Miami avec des chaussures piégées .	s1:1	piégées	s2:43	piégées	IDENTITY
A Belgrade , plusieurs partis d'opposition serbes ont également estimé que l' inculpation de Slobodan Milosevic risquait de compromettre les chances d'un règlement rapide du conflit du Kosovo .	A Belgrade , plusieurs partis d'opposition serbes ont également estimé que l' inculpation de Slobodan Milosevic risquait de compromettre les chances d'un règlement rapide du conflit du Kosovo .	s1:22	règlement	s2:25	conflit	ENDS
« Si vous me demandez s ' il y a eu un contact , une réunion ou une entrevue , je vous répond que , oui , cela s ' est produit » , a indiqué M. Aznar , en marge d'une conférence de presse avec le leader kosovar albanais Ibrahim Rugova .	« Si vous me demandez s ' il y a eu un contact , une réunion ou une entrevue , je vous répond que , oui , cela s ' est produit » , a indiqué M. Aznar , en marge d'une conférence de presse avec le leader kosovar albanais Ibrahim Rugova .	s1:10	eu	s2:18	entrevue	IDENTITY
« De plus , dès l'année 2001 , la municipalité consciente des besoins exprimés , envisage d' engager un lourd programme d'investissements comprenant la restructuration des locaux de l'école maternelle et du centre de loisirs associé à l'école .	« De plus , dès l'année 2001 , la municipalité consciente des besoins exprimés , envisage d' engager un lourd programme d'investissements comprenant la restructuration des locaux de l'école maternelle et du centre de loisirs associé à l'école .	s1:15	envisage	s2:22	comprenant	AFTER
_ Les retrouvailles de l'OM avec la Ligue des Champions , demain contre Sturm Graz , six ans après sa victoire dans cette compétition , s ' annoncent au plus mal au vu de la déliquescence de l'équipe phocéenne , très faible samedi à Montpellier en championnat ( 1 - 3 ) .	_ Les retrouvailles de l'OM avec la Ligue des Champions , demain contre Sturm Graz , six ans après sa victoire dans cette compétition , s ' annoncent au plus mal au vu de la déliquescence de l'équipe phocéenne , très faible samedi à Montpellier en championnat ( 1 - 3 ) .	s1:20	victoire	s2:23	compétition	DURING
Tony Blair est intervenu personnellement pour exempter officiellement de quarantaine le chien d'un jeune Britannique de 15 ans , atteint d'un cancer et en convalescence en France .	Tony Blair est intervenu personnellement pour exempter officiellement de quarantaine le chien d'un jeune Britannique de 15 ans , atteint d'un cancer et en convalescence en France .	s1:3	intervenu	s2:6	exempter	BEFORE
Seules exceptions notables : Paris , Marseille et Nice , do nt les populations stagnent ou diminuent par rapport au dernier recensement .	Seules les banlieues ne profitent pas de l'attrait des villes : leur croissance , de 0,41 % par an en moyenne entre 1990 et 1999 , s ' est ralentie par rapport au recensement précédent .	s1:21	recensement	s2:33	recensement	IDENTITY
Le second remplace Edith Cresson par qui le scandale est arrivé ... La liste des vingt nouveaux commissaires est désormais complète et Romano Prodi devrait pouvoir en faire l' annonce officielle aujourd ' hui vendredi .	Le second remplace Edith Cresson par qui le scandale est arrivé ... La liste des vingt nouveaux commissaires est désormais complète et Romano Prodi devrait pouvoir en faire l' annonce officielle aujourd ' hui vendredi .	s1:20	complète	s2:24	devrait	DURING
Prendre le projet dans sa globalité pour avoir un contrat qui soit cohérent , en relation avec nos partenaires , les intervenants locaux , tout en tenant compte des coûts budgétaires , afin de permettre sa réussite et son efficacité pour l' épanouissement des enfants . »	Prendre le projet dans sa globalité pour avoir un contrat qui soit cohérent , en relation avec nos partenaires , les intervenants locaux , tout en tenant compte des coûts budgétaires , afin de permettre sa réussite et son efficacité pour l' épanouissement des enfants . »	s1:36	réussite	s2:42	épanouissement	BEFORE
Après un très bon départ , Michael Schumacher a fait cavalier seul .	Il devance son coéquipier Eddie Irvine de 30,4 secondes , signe sa 35e victoire , la quatrième à Monaco , la 16e avec Ferrari .	s1:9	fait	s2:10	signe	INCLUDES
Considérant que les faits étaient constitués , le tribunal a condamné Bernard à 5.000 F d'amende .	Considérant que les faits étaient constitués , le tribunal a condamné Bernard à 5.000 F d'amende .	s1:3	faits	s2:5	constitués	IDENTITY
A leur arrivée devant le 10 , rue Paul - Bert à Belfort , les sapeurs - pompiers se sont rapidement trouvés face à un incendie d'importance .	Le feu avait couvé et une épaisse fumée s ' était concentrée sur les deux étages de l'entrepôt du Secours populaire .	s1:2	arrivée	s2:3	couvé	AFTER
Après deux essais refusés , les avants , dans un rush décisif , ont inscrit l' essai libérateur assurant la victoire 8 à 3 .	Après deux essais refusés , les avants , dans un rush décisif , ont inscrit l' essai libérateur assurant la victoire 8 à 3 .	s1:10	rush	s2:14	inscrit	DURING
« Il était derrière un arbre » , dit - elle dans sa déposition lue par le juge unique .	« Il était derrière un arbre » , dit - elle dans sa déposition lue par le juge unique .	s1:8	dit	s2:14	lue	BEFORE
Ils font maintenant figure de favoris pour une place en finale de conférence Est. .	Ils font maintenant figure de favoris pour une place en finale de conférence Est. .	s1:10	finale	s2:12	conférence	ENDS
Le maire passa la parole à Jean - Pierre Thabourin pour la présentation du contrat éducatif local .	Le maire passa la parole à Jean - Pierre Thabourin pour la présentation du contrat éducatif local .	s1:2	passa	s2:12	présentation	BEFORE
Près de deux tiers des Français ( 65 % ) se disent plutôt optimistes ( 56 % ) ou très optimistes ( 9 % ) en pensant à l' avenir , selon un sondage sur le moral des Français à la rentrée de septembre réalisé par l'IFOP pour Ouest - France .	Près de deux tiers des Français ( 65 % ) se disent plutôt optimistes ( 56 % ) ou très optimistes ( 9 % ) en pensant à l' avenir , selon un sondage sur le moral des Français à la rentrée de septembre réalisé par l'IFOP pour Ouest - France .	s1:33	sondage	s2:44	réalisé	IDENTITY
Le président américain , accompagné de son épouse Laura , est arrivé vers 12 h 30 locales ( 20 h 30 en France ) dans la ville hôte des Jeux d'hiver , qui offriront selon lui un oasis de « paix mondiale et de coopération » en temps de guerre contre le terrorisme , a indiqué le porte - parole de la Maison Blanche , Ari Fleischer .	Le président américain , accompagné de son épouse Laura , est arrivé vers 12 h 30 locales ( 20 h 30 en France ) dans la ville hôte des Jeux d'hiver , qui offriront selon lui un oasis de « paix mondiale et de coopération » en temps de guerre contre le terrorisme , a indiqué le porte - parole de la Maison Blanche , Ari Fleischer .	s1:4	accompagné	s2:11	arrivé	DURING
Le mécontentement du public , latent depuis la deuxième journée , s ' étale au grand jour .	Le mécontentement du public , latent depuis la deuxième journée , s ' étale au grand jour .	s1:5	latent	s2:13	étale	BEFORE
Rappelant le double mouvement actuel - décentralisation et élargissement de l'Europe - , Dominique de Calan explique le danger : si les entreprises n ' investissent pas , elles disparaîtront .	Rappelant le double mouvement actuel - décentralisation et élargissement de l'Europe - , Dominique de Calan explique le danger : si les entreprises n ' investissent pas , elles disparaîtront .	s1:3	mouvement	s2:6	décentralisation	IDENTITY
Elle a fini par démentir avoir tenu ces propos , au bout de deux jours et après avoir provoqué l'ire publique de Washington .	Elle a fini par démentir avoir tenu ces propos , au bout de deux jours et après avoir provoqué l'ire publique de Washington .	s1:4	démentir	s2:18	provoqué	AFTER
Ils l'ont ensuite livré à un pitbull qu'ils excitaient et lui ont fait ingurgiter leur urine mélangée à du sirop de fraise .	Ils l'ont ensuite livré à un pitbull qu'ils excitaient et lui ont fait ingurgiter leur urine mélangée à du sirop de fraise .	s1:8	excitaient	s2:12	fait	BEFORE
« J'étais énervé » , « Je ne sais pas » , « C'est parti tout seul » , « Ben , comme ça ... » : des réponses qui arrachent une moue d'incrédulité au président Lespérance .	« J'étais énervé » , « Je ne sais pas » , « C'est parti tout seul » , « Ben , comme ça ... » : des réponses qui arrachent une moue d'incrédulité au président Lespérance .	s1:28	réponses	s2:30	arrachent	IBEFORE
_ Plusieurs coureurs de la Vôge VTT se sont rendus ce week - end à Saint - Gervais pour participer à la Snow Bike Cup .	_ Plusieurs coureurs de la Vôge VTT se sont rendus ce week - end à Saint - Gervais pour participer à la Snow Bike Cup .	s1:9	rendus	s2:19	participer	BEFORE
Jacques Chirac effectuera aujourd ' hui un déplacement de campagne à Toulouse au côté du député - maire UDF Philippe Douste - Blazy .	Jacques Chirac effectuera aujourd ' hui un déplacement de campagne à Toulouse au côté du député - maire UDF Philippe Douste - Blazy .	s1:2	effectuera	s2:7	déplacement	IDENTITY
L' enquête de gendarmerie a conclu au suicide .	L' enquête de gendarmerie a conclu au suicide .	s1:1	enquête	s2:5	conclu	BEFORE
Au volant de leur Mitsubishi Pajero , Fontenay - Piccard sont désormais troisièmes et peuvent rêver du podium dimanche à Charm el - Cheikh	Au volant de leur Mitsubishi Pajero , Fontenay - Piccard sont désormais troisièmes et peuvent rêver du podium dimanche à Charm el - Cheikh	s1:12	troisièmes	s2:14	peuvent	IBEFORE
Un juge de Boston ( Massachusetts ) devait décider , hier , de la peine que devra purger le Britannique Richard Reid , accusé d'avoir tenté de faire sauter en décembre 2001 un avion sur le vol Paris - Miami avec des chaussures piégées .	Un juge de Boston ( Massachusetts ) devait décider , hier , de la peine que devra purger le Britannique Richard Reid , accusé d'avoir tenté de faire sauter en décembre 2001 un avion sur le vol Paris - Miami avec des chaussures piégées .	s1:36	vol	s2:43	piégées	IS_INCLUDED
Les faits qui lui sont reprochés ont eu lieu le 27 mai 1998 , dans les bois à proximité du fort Dorsner .	Les faits qui lui sont reprochés ont eu lieu le 27 mai 1998 , dans les bois à proximité du fort Dorsner .	s1:1	faits	s2:7	eu	IDENTITY
Rien ne justifie aujourd ' hui une action militaire , selon Dominique de Villepin .	Le ministre français des Affaires étrangères Dominique de Villepin a estimé hier que rien que ne justifiait aujourd ' hui une action militaire contre l'Irak .	s1:7	action	s2:21	action	IDENTITY
Elle a fini par démentir avoir tenu ces propos , au bout de deux jours et après avoir provoqué l'ire publique de Washington .	Et Gerhard Schröder s ' est fendu d'une lettre à George W. Bush .	s1:4	démentir	s2:6	fendu	BEFORE
Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	s1:35	mi	s2:39	fait	DURING
Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	Alors que Dugarry avait ouvert le score à la première minute et que l'OM semblait en place avec Pires dans une position plus axiale qui lui convient mieux , Courbis sort l'ancien Bordelais à la mi - temps et fait monter Perez , qui ne semblait pas dans un jour de grande maîtrise technique , au milieu .	s1:14	semblait	s2:35	mi	BEFORE
Tony Blair est intervenu personnellement pour exempter officiellement de quarantaine le chien d'un jeune Britannique de 15 ans , atteint d'un cancer et en convalescence en France .	Craignant de ne plus revoir son chien à son retour en Angleterre , William a écrit une lettre au Premier ministre britannique en lui demandant s ' il lui était possible « d' accélérer la réforme » de ce système ancestral destiné à protéger les animaux insulaires de la rage , pour qu'il « puisse rentrer en Angleterre avec son chien ... » .	s1:24	convalescence	s2:15	écrit	DURING
Les consentements seront reçus en mairie le samedi 5 juin à 17 h .	Les consentements seront reçus en mairie le samedi 5 juin à 17 h .	s1:1	consentements	s2:3	reçus	IDENTITY
Les élections législatives d' aujourd ' hui en Allemagne promettent de figurer parmi les plus serrées de l'après - guerre : ni les sociaux - démocrates du chancelier Gerhard Schröder ni les conservateurs d'Edmund Stoiber ne disposent d'une claire majorité , selon les sondages .	Si le PDS disparaît du paysage politique fédéral , ses sièges seraient redistribués à la proportionnelle aux partis représentés , avec une prime au vainqueur .	s1:1	élections	s2:3	disparaît	BEFORE
Edmund Stoiber a ainsi déclaré mercredi qu'il n ' autoriserait pas , s ' il était élu , l' usage des bases américaines en Allemagne pour une attaque unilatérale des Etats - Unis en Irak .	Ce n'est pas un hasard si ces dérapages ont porté sur l'Irak .	s1:4	déclaré	s2:7	dérapages	DURING
Ils se sont mariés le 1er mai 1962 , et de leur union sont nés deux enfants : Michèle , mariée à Denis Larché , demeurant à Senonges et Alain , agriculteur au village , marié à Sabine Saint - Michel .	Ils se sont mariés le 1er mai 1962 , et de leur union sont nés deux enfants : Michèle , mariée à Denis Larché , demeurant à Senonges et Alain , agriculteur au village , marié à Sabine Saint - Michel .	s1:14	nés	s2:20	mariée	BEFORE
Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	s1:2	brisées	s2:49	méfaits	DURING
Trente - cinq volontaires ont participé au printemps de l'environnement sur le territoire de la commune de Deneuvre .	Ils s ' étaient donner rendez - vous à 14 h , devant la mairie .	s1:5	participé	s2:4	donner	AFTER
Les offices de l'Unité pastorale de Lure et sa région seront célébrés comme suit : samedi 4 janvier , à 18 h 30 : messe à Magny - vernois ; Dimanche 5 janvier , à 9 h 15 , messe à Saint - germain , 10 h 30 , messe à Lure , Bouhans et Vy - les - Lure .	Les offices de l'Unité pastorale de Lure et sa région seront célébrés comme suit : samedi 4 janvier , à 18 h 30 : messe à Magny - vernois ; Dimanche 5 janvier , à 9 h 15 , messe à Saint - germain , 10 h 30 , messe à Lure , Bouhans et Vy - les - Lure .	s1:1	offices	s2:49	messe	DURING
Les Jazz , après avoir frôlé l' élimination au premier tour , se sont imposés 93 à 83 avec 25 points et 12 rebonds de Karl Malone , avant de recevoir les Portland Trail Blazers une seconde fois , ce soir , dans la série au meilleur des sept matches .	Les Jazz , après avoir frôlé l' élimination au premier tour , se sont imposés 93 à 83 avec 25 points et 12 rebonds de Karl Malone , avant de recevoir les Portland Trail Blazers une seconde fois , ce soir , dans la série au meilleur des sept matches .	s1:14	imposés	s2:30	recevoir	BEFORE
Le problème est que le nombre de ces boîtes a été réduit dans le centre - ville , à la demande des services de sécurité olympiques .	Le problème est que le nombre de ces boîtes a été réduit dans le centre - ville , à la demande des services de sécurité olympiques .	s1:11	réduit	s2:20	demande	AFTER
Après Claudia Schiffer et son idylle avec Citroën , Carla Bruni prête son image à un grand constructeur automobile .	Le top model défend les couleurs d'un 4x4 tous terrains destiné à une clientèle urbaine et essentiellement féminine .	s1:11	prête	s2:3	défend	SIMULTANEOUS
La fraternité prônée par Emmaüs « a fait déplacer des montagnes » , a déclaré le président Jacques Chirac à l'abbé Pierre au cours d' une rencontre filmée dans les jardins de l'Elysée et retransmise hier à Orléans lors d' un grand spectacle animé par Estelle Hallyday pour le 50e anniversaire du mouvement .	La fraternité prônée par Emmaüs « a fait déplacer des montagnes » , a déclaré le président Jacques Chirac à l'abbé Pierre au cours d' une rencontre filmée dans les jardins de l'Elysée et retransmise hier à Orléans lors d' un grand spectacle animé par Estelle Hallyday pour le 50e anniversaire du mouvement .	s1:34	retransmise	s2:42	spectacle	DURING
Ils ont presque leurs habitudes dans cette ville grise , sale et délabrée , mélange déprimant de sinistres immeubles , ruines et maisons en reconstruction , pour la plupart inachevées .	Les militaires se sont installés dans quatorze sites do nt l'ex - hôtel Adriatik qui , sous sa façade stalinienne décatie , abrite le quartier général .	s1:1	ont	s2:4	installés	AFTER
Daniel Lanquetin , maire , en préambule à cette présentation , rappela que le jeunesse a toujours été une préoccupation des élus : « Si nous avons mis du temps pour élaborer ce contrat , c'est que nous avons cherché à trouver les meilleures solutions dans notre collectivité .	Le maire passa la parole à Jean - Pierre Thabourin pour la présentation du contrat éducatif local .	s1:11	rappela	s2:2	passa	BEFORE
Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	Cinq vitrines brisées , un container brûlé , une quinzaine de jardinières arrachées et jetées dans la Mortagne , trois tentatives de vol de voitures et un véhicule incendié , une effraction et du vol d'outillage à la piscine municipale , des dégradations en série : la liste des méfaits et exactions commis entre 0 h 30 et 4 h mardi ressemble à une litanie sans fin ... « La bande , armée de manches de pioche et de gourdins , a semé le trouble dans la bourgade » : le substitut Weyland a requis la sévérité .	s1:20	tentatives	s2:49	méfaits	DURING
« C'est Courbis qui a perdu le match » , soupirait un agent alors qu ' un membre de l'équipe technique montpelliéraine se félicitait des choix de Courbis .	« C'est Courbis qui a perdu le match » , soupirait un agent alors qu ' un membre de l'équipe technique montpelliéraine se félicitait des choix de Courbis .	s1:10	soupirait	s2:23	félicitait	SIMULTANEOUS
Les élections au sein du futur Conseil français du culte musulman ( CFCM ) auront lieu les 6 et 13 avril prochains pour désigner leurs instances dirigeantes .	Les élections au sein du futur Conseil français du culte musulman ( CFCM ) auront lieu les 6 et 13 avril prochains pour désigner leurs instances dirigeantes .	s1:1	élections	s2:14	auront	IDENTITY
Sur le terrain , l'OTAN a intensifié ses frappes .	Sur le terrain , l'OTAN a intensifié ses frappes .	s1:6	intensifié	s2:8	frappes	DURING
Pour l'instant , la CUGN concentre ses efforts annuels sur l' amélioration de la qualité de l'eau ( 100 MF ) , le remplacement progressif des 20.000 branchements en plomb ( 200 MF sur 15 ans ) , le renouvellement de 9 kilomètres de réseau tous les ans et la construction du second aqueduc ( soit 10 kilomètres de conduites de 1,20 m de diamètre pour 70 MF ) .	Pour l'instant , la CUGN concentre ses efforts annuels sur l' amélioration de la qualité de l'eau ( 100 MF ) , le remplacement progressif des 20.000 branchements en plomb ( 200 MF sur 15 ans ) , le renouvellement de 9 kilomètres de réseau tous les ans et la construction du second aqueduc ( soit 10 kilomètres de conduites de 1,20 m de diamètre pour 70 MF ) .	s1:7	efforts	s2:39	renouvellement	DURING
Philippe Barret , un des conseillers du ministre de l'Intérieur Jean - Pierre Chevènement , a démissionné mercredi dernier de ses fonctions .	Agé de 54 ans , il devrait regagner son corps d'origine , l'inspection générale de l'éducation nationale .	s1:16	démissionné	s2:6	devrait	BEFORE
Femme très réservée , gentille , depuis plusieurs années elle appréciait les courts séjours de vacances qui , avec son époux , les conduisaient souvent au bord de la mer .	Femme très réservée , gentille , depuis plusieurs années elle appréciait les courts séjours de vacances qui , avec son époux , les conduisaient souvent au bord de la mer .	s1:10	appréciait	s2:13	séjours	SIMULTANEOUS
« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	« L' équipée sauvage » de la nuit de lundi à mardi à Rambervillers a connu son épilogue hier matin , devant le tribunal correctionnel d'Epinal : les cinq casseurs ont été conduits à la maison d'arrêt après leurs condamnations , en comparution immédiate , à des peines de prison ferme .	s1:17	épilogue	s2:39	condamnations	DURING
Ils l'ont ensuite livré à un pitbull qu'ils excitaient et lui ont fait ingurgiter leur urine mélangée à du sirop de fraise .	Ils l'ont ensuite livré à un pitbull qu'ils excitaient et lui ont fait ingurgiter leur urine mélangée à du sirop de fraise .	s1:8	excitaient	s2:16	mélangée	BEFORE
C'est en cette fête de Pentecôte que se déroulera la fête du village .	C'est en cette fête de Pentecôte que se déroulera la fête du village .	s1:8	déroulera	s2:10	fête	IDENTITY
